location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,living_meters,kitchen_meters,district,street,underground,price_per_meter
32,10,44,3,87.3,68500000.0,109,28.0,10.0,195,1663,299,784650.6300114548
32,3,14,3,83.6,21000000.0,84,53.6,8.3,37,1194,27,251196.17224880384
32,22,85,2,84.6,59999999.0,124,55.0,10.0,195,878,66,709219.8463356975
32,9,12,2,39.1,15000000.0,57,23.5,7.0,2,359,41,383631.7135549872
32,10,16,1,38.1,9500000.0,124,19.2,8.6,118,1489,135,249343.83202099736
32,5,17,2,51.0,13500000.0,84,30.5,8.5,40,1477,131,264705.8823529412
32,2,5,2,40.6,16500000.0,110,28.0,12.0,44,966,325,406403.9408866995
32,1,5,2,43.1,12490000.0,52,28.9,5.8,7,1673,112,289791.18329466355
32,30,32,2,42.0,27000000.0,105,30.0,10.0,266,1732,167,642857.1428571428
32,1,8,3,62.0,19800000.0,50,51.0,6.0,235,1411,84,319354.8387096774
32,4,5,1,31.1,10400000.0,124,18.0,5.5,44,978,61,334405.1446945337
32,15,24,2,39.0,14200000.0,111,10.0,20.0,138,1605,37,364102.5641025641
32,12,12,1,27.0,6813000.0,109,26.9,10.0,259,803,312,252333.3333333333
32,2,9,3,57.0,13400000.0,124,39.0,7.0,224,1452,216,235087.7192982456
32,4,24,2,66.0,35000000.0,112,40.0,6.0,266,1687,331,530303.0303030303
32,7,12,2,52.0,14500000.0,121,32.0,9.0,135,1292,146,278846.1538461539
32,9,9,1,34.0,11580000.0,58,28.0,7.0,70,1002,83,340588.23529411765
32,4,57,1,27.0,15500000.0,114,14.9,6.0,134,31,145,574074.074074074
32,4,9,4,87.4,16500000.0,60,61.0,6.2,31,1223,58,188787.18535469103
32,17,18,2,36.0,12800000.0,112,22.0,9.0,64,1170,319,355555.5555555556
32,9,12,3,64.1,20000000.0,60,44.6,9.2,238,122,60,312012.48049922
32,8,33,2,64.0,76000000.0,124,31.5,10.2,246,1228,97,1187500.0
32,9,9,3,80.5,35500000.0,50,62.0,11.5,11,1097,338,440993.7888198758
32,4,14,1,42.5,16500000.0,78,20.4,8.2,265,1447,63,388235.2941176471
32,20,21,1,31.2,15580552.0,113,18.5,5.0,266,934,82,499376.6666666667
32,2,9,3,88.4,31446425.0,113,28.0,10.0,266,934,82,355728.7895927601
32,3,12,1,36.0,13600000.0,57,19.0,9.7,162,1571,174,377777.77777777775
32,6,9,3,75.0,19000000.0,64,47.1,10.8,93,1868,137,253333.3333333333
32,13,25,3,113.0,69900000.0,124,70.0,15.0,153,880,164,618584.0707964601
32,3,12,4,100.2,19400000.0,114,54.8,28.8,197,1928,231,193612.7744510978
32,7,8,4,260.8,125000000.0,124,170.0,20.0,203,1318,152,479294.47852760734
32,1,9,2,57.3,12900000.0,124,26.1,15.3,93,642,112,225130.89005235603
32,2,9,2,41.0,17750000.0,124,28.0,7.5,198,780,233,432926.8292682927
32,1,9,3,57.3,12900000.0,124,36.0,6.0,93,642,112,225130.89005235603
32,3,15,1,33.0,9350000.0,109,28.0,8.0,192,1757,228,283333.3333333333
32,7,27,2,74.7,24900000.0,111,35.0,6.0,2,1584,4,333333.3333333333
32,6,17,3,100.0,54990000.0,106,56.0,12.0,203,743,240,549900.0
32,1,5,3,104.0,27000000.0,47,73.0,8.2,208,1538,305,259615.38461538465
32,7,9,2,45.0,10900000.0,124,28.5,7.0,40,1645,339,242222.22222222225
32,12,17,3,75.0,25900000.0,121,46.0,10.0,106,1425,117,345333.3333333333
32,8,48,2,46.3,19229776.0,118,41.3,10.0,266,1928,167,415329.9352051836
32,4,48,3,60.3,23294169.0,118,55.3,10.0,266,1928,167,386304.62686567166
32,2,8,1,29.3,12700000.0,50,17.8,4.6,203,1343,140,433447.0989761092
32,5,14,2,53.0,21990000.0,91,30.0,10.0,155,1717,43,414905.6603773585
32,12,29,1,30.2,12480000.0,117,8.5,13.7,159,1928,171,413245.0331125828
32,3,6,2,54.2,32700000.0,34,30.4,12.2,13,1270,69,603321.033210332
32,3,12,1,33.0,7790000.0,61,16.0,9.0,43,1651,162,236060.60606060605
32,13,13,2,45.0,16100000.0,65,28.0,6.0,34,1076,112,357777.7777777777
32,3,17,2,64.5,23600000.0,88,28.0,12.3,159,1369,171,365891.472868217
32,3,9,3,70.9,14500000.0,64,49.0,12.0,254,1928,291,204513.39915373764
32,1,5,3,84.0,17000000.0,48,53.4,7.0,190,691,296,202380.9523809524
32,7,14,2,45.4,13200000.0,124,28.7,5.8,183,1057,147,290748.8986784141
32,2,14,1,36.2,11900000.0,124,18.1,8.1,213,893,188,328729.28176795575
32,12,17,3,75.5,21500000.0,76,50.4,10.5,106,1425,117,284768.2119205298
32,2,15,1,40.6,13500000.0,109,20.0,13.0,216,685,251,332512.31527093594
32,1,5,3,62.0,16850000.0,52,51.0,6.0,110,1077,121,271774.1935483871
32,9,13,2,50.5,20500000.0,61,27.5,18.0,47,459,1,405940.594059406
32,2,11,3,79.3,30000000.0,92,50.3,10.6,11,1510,338,378310.2143757882
32,4,9,2,60.9,19000000.0,111,30.4,14.9,211,332,248,311986.86371100164
32,3,9,4,63.0,18500000.0,60,46.0,6.0,266,1901,167,293650.79365079367
32,6,17,1,39.0,11600000.0,124,19.0,8.0,177,497,194,297435.89743589744
32,35,53,4,173.0,170000000.0,124,118.0,50.0,203,1343,140,982658.9595375722
32,2,5,1,34.0,15500000.0,47,20.0,7.0,13,1270,69,455882.3529411765
32,8,10,3,72.5,23700000.0,114,45.0,11.5,74,1550,207,326896.5517241379
32,3,18,2,51.0,24000000.0,124,30.0,16.0,7,1270,13,470588.2352941177
32,10,25,3,79.1,30000000.0,113,40.0,12.5,282,116,336,379266.7509481669
32,5,9,1,30.0,8700000.0,60,19.5,5.5,20,1169,37,290000.0
32,7,20,1,39.5,10500000.0,113,17.5,9.0,17,952,323,265822.7848101266
32,10,12,1,35.0,9200000.0,59,20.0,10.0,43,1651,162,262857.14285714284
32,20,20,1,39.0,10622576.0,117,11.8,10.0,259,1928,312,272373.7435897436
32,19,20,3,80.8,18174305.0,117,41.2,10.0,259,1928,312,224929.5173267327
32,4,33,2,52.0,27000000.0,113,28.0,10.0,266,1479,331,519230.7692307693
32,5,5,2,43.4,11000000.0,52,25.8,6.0,187,915,212,253456.22119815668
32,1,9,2,47.1,12000000.0,67,29.7,9.4,178,211,73,254777.07006369423
32,10,12,2,39.0,9500000.0,56,23.5,6.5,221,1699,337,243589.7435897436
32,4,12,2,52.6,13900000.0,58,31.5,9.2,159,1576,89,264258.5551330798
32,4,19,1,38.0,8499000.0,101,21.0,8.0,205,225,242,223657.8947368421
32,3,26,1,34.0,14850000.0,114,28.0,12.0,153,1354,164,436764.70588235295
32,16,52,1,43.9,24597170.0,118,14.4,10.0,267,930,344,560300.0
32,7,12,3,62.0,13500000.0,124,28.0,6.6,276,924,225,217741.93548387097
32,2,12,2,50.9,20000000.0,77,30.0,9.0,219,79,254,392927.30844793713
32,3,3,3,100.8,250000000.0,124,85.8,10.0,195,1297,148,2480158.7301587304
32,6,20,1,30.0,15600000.0,124,28.0,10.0,265,990,24,520000.0
32,3,15,2,48.9,11100000.0,115,22.8,10.6,176,1928,192,226993.86503067485
32,11,14,3,67.0,38800000.0,124,30.0,20.0,203,1886,152,579104.4776119404
32,22,30,1,27.6,13714440.0,117,10.4,10.0,190,1928,296,496900.0
32,11,17,3,81.7,13500000.0,124,52.0,10.1,158,727,170,165238.67809057527
32,6,13,2,65.43,85000000.0,114,28.0,10.0,58,1928,206,1299098.2729634722
32,7,16,3,65.7,17500000.0,72,40.4,8.5,9,1448,15,266362.2526636225
32,7,9,3,87.0,22100000.0,114,41.6,25.9,192,1895,228,254022.9885057472
32,3,55,1,41.74,18500000.0,114,23.8,7.4,134,31,145,443219.9329180642
32,13,17,1,33.7,9350000.0,103,28.0,14.0,238,1337,151,277448.0712166172
32,23,25,1,20.4,8990000.0,114,9.4,6.0,159,1516,171,440686.274509804
32,12,15,1,33.0,12000000.0,110,17.3,8.0,165,160,178,363636.3636363637
32,1,9,3,55.8,14800000.0,63,37.6,6.0,222,1601,149,265232.9749103943
32,6,9,1,16.2,6700000.0,68,28.0,4.0,43,1647,63,413580.2469135803
32,11,12,2,51.5,11300000.0,61,28.0,9.5,136,1157,81,219417.4757281553
32,15,16,2,50.0,16800000.0,73,29.0,10.0,130,1578,144,336000.0
32,6,6,5,129.0,39998000.0,124,60.0,30.0,38,1371,209,310062.015503876
32,13,14,1,24.5,6200000.0,111,10.2,6.3,217,742,253,253061.22448979592
32,10,10,2,57.5,18100000.0,114,33.8,10.0,74,1550,207,314782.60869565216
32,8,24,2,58.0,15100000.0,87,28.0,9.0,178,1193,73,260344.8275862069
32,13,13,2,40.8,30000000.0,112,25.8,10.0,47,1898,197,735294.1176470589
32,18,26,1,34.5,16500000.0,114,12.0,15.0,153,1354,164,478260.8695652174
32,18,26,1,33.5,16500000.0,114,12.0,14.0,153,1354,164,492537.3134328358
32,5,12,2,60.0,45000000.0,124,28.0,27.0,7,1270,69,750000.0
32,4,14,1,34.3,14450000.0,107,17.3,8.5,238,1041,60,421282.7988338193
32,18,40,4,114.5,45000000.0,102,80.0,15.0,111,1509,158,393013.1004366813
32,9,17,2,53.5,13500000.0,124,32.2,9.0,238,50,269,252336.44859813084
32,3,5,4,83.4,70000000.0,124,55.7,11.0,195,1034,236,839328.5371702637
32,5,5,1,32.9,6350000.0,58,17.0,7.8,288,767,335,193009.11854103344
32,4,17,3,78.4,18900000.0,124,47.0,10.2,142,1493,153,241071.4285714285
32,4,5,2,43.2,11900000.0,124,27.2,5.8,74,1372,85,275462.9629629629
32,4,5,2,50.0,13400000.0,50,30.0,8.0,38,897,209,268000.0
32,2,14,3,92.8,25500000.0,112,58.0,28.0,192,1757,228,274784.4827586207
32,6,14,2,55.3,14700000.0,124,35.0,12.0,202,449,237,265822.7848101266
32,3,9,2,43.2,11850000.0,110,13.0,23.0,192,77,228,274305.5555555556
32,1,5,4,95.3,31500000.0,124,72.1,8.4,134,31,145,330535.1521511018
32,7,12,2,38.5,11550000.0,56,23.5,6.4,43,1218,51,300000.0
32,9,12,1,32.0,8900000.0,64,16.8,7.7,177,1193,73,278125.0
32,3,41,3,74.4,41500000.0,124,40.0,16.0,203,884,126,557795.6989247311
32,1,9,2,45.5,10200000.0,59,28.0,6.0,136,1157,81,224175.8241758241
32,9,9,1,32.6,11150000.0,69,18.9,6.5,99,1530,118,342024.5398773006
32,3,8,2,33.7,26500000.0,24,25.9,5.0,263,1095,116,786350.1483679524
32,5,9,2,38.0,14000000.0,124,23.4,6.2,194,1024,325,368421.0526315789
32,7,14,2,41.0,15000000.0,64,25.0,7.0,282,551,190,365853.6585365853
32,14,16,3,65.1,17000000.0,68,44.8,8.1,250,223,59,261136.712749616
32,13,17,2,45.8,29999000.0,121,24.8,8.0,93,1591,104,655000.0
32,9,11,2,53.2,11000000.0,111,30.8,10.2,281,1922,335,206766.91729323307
32,31,31,1,38.0,15990000.0,113,28.0,16.0,159,1089,171,420789.4736842105
32,17,34,1,42.4,16199999.0,117,14.6,6.0,282,1818,274,382075.4481132076
32,25,25,1,33.2,13999999.0,114,14.5,11.8,159,1516,171,421686.7168674698
32,4,5,3,65.4,22000000.0,43,42.8,7.5,195,1597,159,336391.43730886845
32,9,15,2,83.0,38000000.0,76,41.0,11.7,106,1425,117,457831.3253012048
32,3,4,1,32.5,8000000.0,52,19.6,5.8,39,955,337,246153.84615384616
32,2,25,2,63.0,22890000.0,112,35.0,11.0,122,88,235,363333.3333333333
32,8,18,2,60.9,16100000.0,113,28.0,15.0,180,997,32,264367.816091954
32,5,9,2,44.5,12200000.0,53,28.0,6.0,34,1271,51,274157.30337078654
32,19,29,3,85.5,45000000.0,115,49.0,13.5,153,1056,164,526315.7894736842
32,4,18,2,49.1,10998400.0,113,28.0,10.0,180,997,32,224000.0
32,4,9,2,36.7,10000000.0,54,22.7,7.5,221,898,337,272479.5640326975
32,6,7,1,36.4,14200000.0,124,11.0,15.0,246,1369,89,390109.8901098901
32,37,52,1,40.3,18300000.0,114,13.1,14.6,190,1080,296,454094.2928039703
32,4,21,2,54.5,58000000.0,113,35.0,10.0,195,393,299,1064220.1834862386
32,15,25,2,58.1,14500000.0,106,33.0,12.0,165,723,178,249569.7074010327
32,8,9,3,58.9,13199000.0,59,35.5,7.0,40,1516,339,224091.68081494057
32,14,22,3,74.0,24000000.0,124,45.0,10.5,142,1325,153,324324.3243243243
32,4,21,2,57.5,55000000.0,113,35.0,10.0,195,916,299,956521.7391304348
2,20,24,1,38.1,9442895.0,115,14.0,10.9,32,801,29,247845.0131233596
2,6,17,1,44.4,8000000.0,100,28.0,8.0,32,1559,73,180180.1801801801
2,1,5,1,32.0,5100000.0,62,18.0,6.0,32,1897,73,159375.0
2,3,4,1,30.6,4940161.0,114,28.0,10.0,32,1567,30,161443.16993464052
2,2,7,1,40.8,6990000.0,124,29.8,6.0,32,1928,73,171323.52941176473
2,20,24,1,34.4,9786800.0,116,10.8,13.8,32,801,29,284500.0
2,2,16,1,38.7,5950000.0,79,19.6,9.5,32,1558,73,153746.7700258398
2,3,4,1,31.0,4700000.0,124,20.0,6.0,32,1804,30,151612.90322580645
2,23,25,1,38.3,9336008.0,116,14.0,11.0,32,801,29,243760.00000000003
2,2,17,1,34.0,9500000.0,124,18.0,10.0,32,1736,323,279411.76470588235
2,8,8,1,32.9,4950000.0,110,18.9,9.0,32,693,39,150455.92705167175
2,24,24,1,38.2,9653140.0,115,13.9,11.0,32,801,29,252700.0
2,4,8,1,32.5,6250000.0,109,16.1,8.4,32,204,39,192307.6923076923
2,12,17,1,30.5,7350000.0,106,28.0,11.0,32,658,73,240983.60655737703
2,24,24,1,42.2,9510192.0,116,16.1,11.8,32,801,29,225360.0
2,2,17,1,38.0,7199000.0,109,14.0,12.0,32,1736,73,189447.36842105264
2,1,9,1,27.0,4800000.0,54,16.0,5.0,32,1558,73,177777.77777777778
2,24,25,1,42.2,10323175.0,115,16.1,11.8,32,801,29,244625.0
2,5,17,1,38.6,7300000.0,109,25.0,8.5,32,113,73,189119.170984456
2,8,18,1,37.0,6200000.0,104,16.0,8.0,32,295,73,167567.56756756757
2,22,24,1,38.5,9345105.0,115,14.0,11.0,32,801,29,242730.0
2,7,8,1,34.7,5475000.0,112,16.0,9.0,32,1748,39,157780.97982708932
2,8,18,1,40.4,6000000.0,104,18.0,8.5,32,295,73,148514.8514851485
2,3,6,2,50.6,8247725.0,114,28.0,10.0,32,1567,30,162998.51778656125
2,1,5,2,45.2,6400000.0,55,28.0,6.0,32,1692,73,141592.92035398228
2,2,9,2,73.0,11000000.0,92,40.0,12.0,32,1928,73,150684.9315068493
2,5,25,2,59.0,13132928.0,116,28.9,12.1,32,801,29,222592.0
2,3,17,2,47.7,10400000.0,106,27.3,15.4,32,1736,73,218029.3501048218
2,13,19,2,55.5,10000000.0,109,28.0,11.0,32,113,73,180180.1801801801
2,20,24,2,59.1,13348326.0,115,29.6,12.7,32,801,29,225860.0
2,5,12,2,52.3,8700000.0,78,30.0,9.0,32,438,323,166347.99235181644
2,2,3,2,40.6,5000000.0,52,28.4,6.0,32,602,73,123152.70935960591
2,25,25,2,52.9,12489902.0,116,25.5,10.6,32,801,29,236104.00756143668
2,1,3,2,67.0,9750000.0,124,38.0,8.0,32,16,73,145522.38805970148
2,1,3,2,31.0,2290000.0,124,21.0,5.0,32,1418,30,73870.96774193548
2,17,25,2,59.2,12883104.0,116,29.6,12.7,32,801,29,217620.0
2,16,17,2,66.0,10350000.0,108,39.0,10.0,32,1736,73,156818.18181818182
2,8,17,2,65.0,9400000.0,93,35.0,15.0,32,1897,73,144615.38461538462
2,19,25,2,61.4,13867804.0,115,29.2,13.4,32,801,29,225860.0
2,5,16,2,62.3,10700000.0,104,16.7,11.5,32,113,73,171749.59871589087
2,2,2,2,40.0,5500000.0,44,25.0,7.0,32,1049,30,137500.0
2,19,25,2,52.8,13601280.0,115,25.4,10.6,32,801,29,257600.0
2,12,24,2,52.8,9500000.0,116,25.4,10.6,32,801,323,179924.24242424243
2,1,2,2,47.0,4600000.0,53,28.0,11.0,32,1859,30,97872.34042553192
2,15,24,2,58.2,13305684.0,115,28.3,12.2,32,801,29,228620.0
2,6,17,2,59.3,9700000.0,109,21.5,8.0,32,1736,73,163575.04215851604
2,8,17,2,58.6,11800000.0,124,30.7,12.0,32,295,323,201365.1877133106
2,25,25,2,59.5,14964250.0,115,29.2,12.2,32,801,29,251500.0
2,13,19,2,57.9,9700000.0,104,30.6,10.9,32,280,73,167530.2245250432
2,1,2,2,42.3,8249000.0,41,23.5,5.9,32,1692,73,195011.8203309693
2,2,25,2,52.3,13328132.0,115,25.1,10.5,32,801,29,254840.0
2,1,17,2,65.0,7990000.0,106,39.0,10.0,32,1736,73,122923.07692307692
2,2,2,2,38.5,5550000.0,43,24.9,5.7,32,1049,30,144155.84415584416
2,23,24,2,61.4,13447521.0,115,29.2,13.4,32,801,29,219015.0
2,7,17,2,73.0,11200000.0,108,42.0,16.0,32,1736,73,153424.65753424657
2,3,12,2,52.0,9200000.0,95,26.0,12.0,32,1598,323,176923.07692307694
2,23,25,2,59.5,12517134.0,116,29.2,12.2,32,801,29,210372.0
2,2,9,2,45.5,6990000.0,65,28.0,6.5,32,1897,323,153626.37362637362
2,6,17,2,52.6,8000000.0,107,26.0,16.0,32,658,73,152091.2547528517
2,19,24,2,59.6,12997866.0,115,29.2,12.3,32,801,29,218085.0
2,6,17,2,61.2,13500000.0,106,34.0,11.5,32,658,73,220588.23529411765
2,5,12,2,46.9,8800000.0,59,31.8,8.8,32,1559,73,187633.262260128
2,2,6,2,48.8,8353799.0,114,28.0,10.0,32,1567,30,171184.40573770492
2,2,18,2,67.5,11300000.0,99,38.7,13.2,32,592,73,167407.40740740742
2,15,17,2,32.8,6600000.0,115,20.4,4.8,32,1928,323,201219.512195122
2,4,4,2,50.9,8993559.0,114,28.0,10.0,32,1567,30,176690.74656188604
2,6,8,2,71.0,10500000.0,113,37.0,18.2,32,1735,323,147887.32394366196
2,2,9,2,71.8,10800000.0,92,37.8,12.6,32,1928,73,150417.82729805014
2,4,25,2,52.3,12428154.0,116,25.1,10.5,32,801,29,237632.0076481836
2,17,17,2,67.9,8500000.0,108,36.1,12.5,32,1736,73,125184.0942562592
2,3,4,2,41.0,6500000.0,104,20.0,10.0,32,1560,30,158536.58536585365
2,2,6,2,49.8,7939663.0,114,28.0,10.0,32,1567,30,159430.983935743
2,3,17,2,73.0,13799000.0,107,41.0,14.0,32,1736,73,189027.397260274
2,8,8,2,60.0,9200000.0,107,30.0,6.0,32,204,39,153333.33333333334
2,22,24,2,61.4,13084217.0,116,29.2,13.4,32,801,29,213097.996742671
2,7,17,2,65.2,11900000.0,124,25.0,11.6,32,1736,73,182515.33742331289
2,13,17,2,60.0,10600000.0,106,29.0,15.1,32,591,73,176666.66666666666
2,3,6,2,55.68,11933623.0,114,28.0,10.0,32,1567,30,214325.1257183908
2,2,5,2,46.1,6500000.0,57,29.3,6.3,32,1558,73,140997.83080260304
2,7,14,2,55.0,9990000.0,85,30.5,12.5,32,1897,323,181636.36363636365
2,25,25,2,59.2,12632096.0,115,29.6,12.7,32,801,29,213380.0
2,4,4,2,52.0,7550000.0,104,30.0,8.5,32,989,344,145192.3076923077
2,16,18,2,58.6,8150000.0,104,28.0,9.0,32,295,323,139078.49829351535
2,23,24,2,61.4,12524618.0,116,29.2,13.4,32,801,29,203984.006514658
2,1,9,2,48.0,9400000.0,107,26.3,10.1,32,204,39,195833.3333333333
2,12,17,2,45.0,7700000.0,106,28.0,10.0,32,658,73,171111.11111111112
2,3,6,2,49.3,10566229.0,114,28.0,10.0,32,1567,30,214325.1318458418
2,1,3,2,43.3,5750000.0,124,30.0,6.0,32,602,323,132794.4572748268
2,4,5,2,45.1,6650000.0,124,27.8,5.5,32,1897,73,147450.11086474502
2,1,6,2,54.38,11366758.0,114,28.0,10.0,32,1567,30,209024.60463405665
2,11,17,2,61.0,8800000.0,104,32.0,12.0,32,280,73,144262.29508196723
2,4,12,2,53.6,9300000.0,78,30.7,8.5,32,438,323,173507.46268656716
2,1,6,2,50.47,10549472.0,114,28.0,10.0,32,1567,30,209024.60867842284
2,8,12,2,63.1,11550000.0,91,18.4,30.0,32,1598,73,183042.78922345483
2,1,4,2,50.4,7600000.0,104,31.2,8.0,32,989,73,150793.6507936508
2,4,4,2,58.8,10860000.0,114,28.0,10.0,32,1567,30,184693.8775510204
2,1,2,2,46.4,5400000.0,56,30.0,7.0,32,1418,30,116379.3103448276
2,4,4,2,43.0,5800000.0,50,30.0,5.7,32,1692,73,134883.72093023255
2,2,6,2,57.7,9834471.0,114,28.0,10.0,32,1567,30,170441.43847487
2,12,17,2,60.3,10699000.0,104,39.0,14.0,32,295,73,177429.51907131012
2,3,3,2,55.5,8500000.0,42,36.0,9.0,32,1692,73,153153.15315315317
2,2,4,2,67.9,11970973.0,114,28.0,10.0,32,1567,30,176302.98969072165
2,11,17,2,54.0,8800000.0,106,33.0,8.0,32,658,73,162962.96296296295
2,3,12,2,38.0,7500000.0,59,26.0,6.5,32,1559,73,197368.4210526316
2,2,4,2,54.9,9579689.0,114,28.0,10.0,32,1567,30,174493.42440801457
2,7,9,2,42.5,6900000.0,124,28.0,8.0,32,693,39,162352.9411764706
2,6,16,2,62.4,8499999.0,111,38.0,10.0,32,1736,323,136217.9326923077
2,25,25,2,59.5,13169730.0,116,29.2,12.2,32,801,29,221340.0
2,2,4,2,46.0,8300000.0,112,26.0,8.2,32,204,39,180434.78260869565
2,8,8,2,52.0,7200000.0,110,27.9,10.0,32,1748,39,138461.53846153847
2,6,25,2,57.7,12979153.0,116,28.0,12.1,32,801,29,224941.99306759096
2,10,14,2,56.0,8000000.0,78,30.6,8.6,32,1897,323,142857.14285714287
2,2,5,2,52.4,7990000.0,104,15.0,20.0,32,1804,30,152480.91603053437
2,2,6,2,52.4,11307637.0,114,28.0,10.0,32,1567,30,215794.5992366412
2,7,8,2,51.0,11680000.0,110,28.0,18.0,32,693,39,229019.6078431373
2,3,19,2,58.0,8200000.0,104,35.0,8.0,32,327,73,141379.3103448276
2,3,6,2,81.3,14029570.0,114,28.0,10.0,32,1567,30,172565.43665436655
2,2,8,2,68.2,10000000.0,113,36.0,19.0,32,1735,323,146627.5659824047
2,8,17,2,69.3,11200000.0,105,36.3,13.5,32,1736,73,161616.1616161616
2,2,4,2,65.8,11600737.0,114,28.0,10.0,32,1567,30,176302.99392097266
2,12,17,2,70.0,11850000.0,108,28.0,11.3,32,658,73,169285.7142857143
2,2,4,2,47.0,8800000.0,112,26.0,10.0,32,1928,39,187234.04255319148
2,4,6,2,50.84,10947129.0,114,28.0,10.0,32,1567,30,215325.1180173092
2,16,17,2,52.0,11700000.0,106,23.0,12.0,32,591,73,225000.0
2,5,8,2,41.4,6200000.0,113,25.0,7.0,32,204,39,149758.4541062802
2,24,24,2,44.4,12667320.0,116,24.8,5.5,32,801,29,285300.0
2,3,8,2,47.3,7600000.0,112,26.0,9.1,32,204,39,160676.53276955604
2,5,5,2,45.0,6000000.0,54,29.0,5.8,32,1558,73,133333.33333333334
2,2,6,2,83.3,14197772.0,114,28.0,10.0,32,1567,30,170441.4405762305
2,6,15,2,45.3,8995000.0,106,19.9,10.7,32,1736,73,198565.1214128036
2,4,5,2,46.0,6400000.0,63,31.0,6.0,32,1897,73,139130.4347826087
2,3,6,2,52.68,11290648.0,114,28.0,10.0,32,1567,30,214325.13287775248
2,6,8,2,42.2,6700000.0,113,26.6,6.7,32,204,39,158767.77251184834
2,16,17,2,47.0,9500000.0,106,28.0,7.0,32,658,73,202127.6595744681
2,3,6,2,47.5,8232149.0,114,28.0,10.0,32,1567,30,173308.4
2,3,3,2,43.0,6100000.0,52,28.1,6.0,32,602,73,141860.46511627908
2,4,17,2,74.6,10450000.0,110,33.0,23.7,32,280,73,140080.4289544236
2,2,6,2,56.2,9578809.0,114,28.0,10.0,32,1567,30,170441.44128113877
2,6,13,2,63.2,12350000.0,104,36.6,10.7,32,113,73,195411.3924050633
2,2,20,2,50.6,8300000.0,108,33.6,7.7,32,658,73,164031.62055335968
2,2,4,2,84.4,14879973.0,114,28.0,10.0,32,1567,30,176302.99763033175
2,2,4,2,42.4,7900000.0,105,28.0,14.0,32,1928,73,186320.7547169812
2,4,5,2,45.0,6800000.0,54,31.0,5.5,32,1558,73,151111.11111111112
2,12,18,2,64.3,9300000.0,124,38.0,12.0,32,592,323,144634.52566096422
2,4,10,2,72.1,10500000.0,92,36.4,11.9,32,1897,323,145631.06796116507
2,7,18,2,60.4,9400000.0,104,33.7,13.0,32,295,73,155629.1390728477
2,10,12,2,52.0,9100000.0,78,30.0,8.7,32,1598,73,175000.0
2,14,18,2,64.5,9900000.0,104,33.0,13.0,32,295,73,153488.37209302327
2,17,17,2,63.75,9000000.0,124,35.2,11.7,32,295,73,141176.4705882353
2,7,9,2,42.7,7500000.0,66,27.2,6.0,32,1897,73,175644.0281030445
2,3,9,2,44.0,6700000.0,124,28.0,10.0,32,1897,73,152272.72727272726
2,7,8,2,46.6,7200000.0,124,25.9,8.0,32,204,39,154506.43776824034
2,1,8,2,46.0,10400000.0,124,28.0,10.0,32,204,39,226086.9565217392
2,5,5,2,44.0,7000000.0,124,28.0,10.0,32,1558,344,159090.9090909091
2,2,3,2,58.0,9400000.0,124,35.0,9.0,32,1450,73,162068.9655172414
2,8,8,2,64.0,12790000.0,107,40.0,10.0,32,204,39,199843.75
2,6,9,2,51.0,7800000.0,110,28.0,9.0,32,693,39,152941.17647058822
2,13,18,2,66.0,10497000.0,98,34.0,12.0,32,592,73,159045.45454545456
2,16,16,2,53.7,8800000.0,104,28.0,5.0,32,113,73,163873.3705772812
2,12,12,2,52.2,8600000.0,77,32.0,8.5,32,1897,73,164750.95785440612
2,2,9,2,46.0,8500000.0,76,24.8,6.8,32,1897,73,184782.60869565216
2,7,9,2,46.0,8300000.0,76,24.8,6.7,32,1897,73,180434.78260869565
2,3,8,2,45.0,8100000.0,107,26.2,9.1,32,204,39,180000.0
2,14,16,2,68.63,9700000.0,124,37.0,14.2,32,1736,323,141337.60746029436
2,2,5,2,43.9,7300000.0,56,28.6,5.6,32,1598,73,166287.0159453303
2,8,18,2,65.0,12000000.0,97,39.0,12.0,32,592,73,184615.38461538465
2,12,17,2,58.0,10000000.0,104,31.0,14.0,32,295,73,172413.7931034483
2,15,17,2,60.0,7599000.0,109,28.0,12.0,32,280,73,126650.0
2,5,5,2,46.3,6700000.0,63,32.0,7.0,32,1692,323,144708.42332613393
2,2,10,2,72.0,10900000.0,92,37.0,12.0,32,1897,323,151388.88888888888
2,9,16,2,55.3,10300000.0,106,31.0,11.0,32,113,73,186256.78119349005
2,16,17,2,70.0,15300000.0,105,28.0,16.0,32,1736,73,218571.4285714285
2,6,8,2,46.5,7900000.0,124,28.2,9.1,32,204,39,169892.47311827957
2,4,5,2,43.5,6700000.0,64,28.2,6.0,32,1897,323,154022.98850574714
2,11,18,2,61.9,12000000.0,97,24.4,29.0,32,592,323,193861.0662358643
2,5,5,2,42.0,6750000.0,58,28.7,6.0,32,1897,73,160714.2857142857
2,9,14,2,70.0,12600000.0,108,28.0,13.0,32,1736,323,180000.0
2,13,17,2,55.5,10450000.0,109,30.0,11.0,32,113,73,188288.28828828828
2,1,17,2,71.5,10800000.0,106,32.2,21.2,32,1736,73,151048.95104895104
2,2,4,2,40.2,8500000.0,104,30.0,8.0,32,1560,30,211442.7860696517
2,2,5,2,45.9,7800000.0,55,28.4,6.0,32,1598,73,169934.64052287582
2,8,8,2,51.4,7500000.0,108,19.4,10.0,32,693,39,145914.39688715953
